id	countryId	name	type	city	webSite	rateMM	logoId	streamUrl	metadataId	bitRate	streamCodec	streamRespTime
546460	64	Di - trance - Digitally Imported - we can't define it!-mp3-96K	2	New York	http://www.di.fm	84	62	http://scfire-dtc-aa01.stream.aol.com/stream/1003	87345	96	1	215
546461	64	Di - trance - Digitally Imported - we can't define it!-mp3-96K	2	New York	http://www.di.fm	84	62	http://scfire-dtc-aa03.stream.aol.com/stream/1003	87346	96	1	415
546465	64	Di - trance - Digitally Imported - we can't define it!-mp3-96K	2	New York	http://www.di.fm	84	62	http://scfire-mtc-aa01.stream.aol.com/stream/1003	87349	96	1	458
546466	64	Di - trance - Digitally Imported - we can't define it!-mp3-96K	2	New York	http://www.di.fm	84	62	http://scfire-mtc-aa02.stream.aol.com/stream/1003	87350	96	1	489
546467	64	Di - trance - Digitally Imported - we can't define it!-mp3-96K	2	New York	http://www.di.fm	84	62	http://scfire-mtc-aa03.stream.aol.com/stream/1003	87351	96	1	497
546471	64	Di - trance - Digitally Imported - we can't define it!-mp3-96K	2	New York	http://www.di.fm	84	62	http://scfire-ntc-aa02.stream.aol.com/stream/1003	87355	96	1	420
546472	64	Di - trance - Digitally Imported - we can't define it!-mp3-96K	2	New York	http://www.di.fm	84	62	http://scfire-ntc-aa03.stream.aol.com/stream/1003	87356	96	1	417
546473	64	Di - trance - Digitally Imported - we can't define it!-mp3-96K	2	New York	http://www.di.fm	84	62	http://scfire-ntc-aa04.stream.aol.com/stream/1003	87357	96	1	391
546478	64	Di - trance - Digitally Imported - we can't define it!-mp3-96K	2	New York	http://www.di.fm	84	62	http://sc-rly.181.fm/stream/1003	87362	96	1	529
546484	64	Di - vocal trance - Digitally Imported - a fusion of trance, dance, and chi-mp3-96K	2	New York	http://www.di.fm	75	62	http://scfire-dtc-aa01.stream.aol.com/stream/1065	87364	96	1	418
546485	64	Di - vocal trance - Digitally Imported - a fusion of trance, dance, and chi-mp3-96K	2	New York	http://www.di.fm	75	62	http://scfire-dtc-aa02.stream.aol.com/stream/1065	87365	96	1	398
